,recid,black,alcohol,drugs,married,felon,educ,rules,age,res_linear,res_logit,res_probit,age_20,age_30
527,0.0,1,0,1,1,0,9,2,493,0.47958547632841186,0.48175109512389536,0.4803592278840637,0,1
528,0.0,1,1,0,1,1,10,0,335,0.3360342416648638,0.3300100039004315,0.3306667396207877,0,0
529,0.0,1,0,1,0,1,9,2,339,0.5246619694071012,0.5321600911301959,0.5302958103481089,0,0
530,1.0,1,0,0,0,1,12,0,423,0.41135903818175423,0.4093801259951705,0.41047722131004144,0,1
531,1.0,0,0,0,1,0,8,2,282,0.2759658866211192,0.2753212904529231,0.27361016536353466,0,0
532,0.0,1,0,0,0,1,9,1,251,0.43349051691892854,0.43338606676231173,0.43297149593168344,0,0
533,0.0,0,0,0,1,0,9,1,259,0.25167788183213813,0.2541752760333318,0.2524416752253017,0,0
534,0.0,0,0,0,1,0,12,1,249,0.2534302636790697,0.25570728910802887,0.25399174275638137,0,0
535,1.0,0,1,0,0,0,8,0,294,0.2716438470338695,0.2715424417012092,0.2718257298853991,0,0
536,0.0,0,0,0,0,0,11,2,274,0.33178557680158016,0.3282248748621124,0.3279673836049801,0,0
537,0.0,0,0,0,0,1,8,0,251,0.27917908897567534,0.27845683573651603,0.2787808857959142,0,0
538,1.0,0,1,1,0,0,9,0,380,0.37117526492147745,0.36630939027824044,0.3685586416268408,0,1
539,0.0,0,0,0,1,1,10,0,310,0.2144222513758633,0.2235966671259407,0.221370035770038,0,0
540,1.0,1,0,1,0,0,10,5,294,0.6175031368290647,0.6333918839753546,0.6277623574107345,0,0
541,0.0,0,1,0,0,0,8,1,376,0.321920770992927,0.3190273653937013,0.3194915041337997,0,1
542,0.0,0,0,0,1,1,9,1,314,0.2420397816740144,0.2458579284769201,0.24400620605854273,0,0
543,1.0,1,1,0,0,0,9,0,512,0.3957628397440632,0.3921433324529298,0.3937961971315665,0,1
544,0.0,0,0,0,0,1,4,2,264,0.33353795864851177,0.33000572749854945,0.3297195287336394,0,0
545,1.0,0,0,1,0,0,7,2,230,0.5413019685638012,0.5476274382074778,0.5468550509661506,1,0
546,0.0,0,1,0,0,0,10,0,282,0.2737467052501874,0.27346117227207867,0.2737579890109798,0,0
547,1.0,0,0,0,0,0,7,0,338,0.26393336690737057,0.26457977865613647,0.26479935612270356,0,0
548,1.0,0,0,0,0,0,9,0,234,0.40569012004693417,0.39958159061422394,0.4021751294989747,1,0
549,1.0,1,0,0,0,1,9,0,247,0.4058729866207774,0.4032237544913217,0.4040357046152977,0,0
550,0.0,0,0,1,0,0,11,0,255,0.3567520659411495,0.35097896131037926,0.3530941858284232,0,0
551,0.0,1,1,0,0,1,9,3,273,0.48627224292952653,0.49216608514760335,0.48907222712045867,0,0
552,0.0,1,0,0,0,0,10,0,247,0.4058729866207774,0.4032237544913217,0.4040357046152977,0,0
553,0.0,1,0,0,1,0,12,0,288,0.3442704363454422,0.33844493226688216,0.3389607108973759,0,0
554,0.0,0,1,1,0,0,15,0,506,0.3490952536501395,0.34305529921794575,0.34578674358899586,0,1
555,1.0,0,1,0,1,1,10,3,458,0.3097704212190198,0.3068175559506595,0.3052729001990446,0,1
556,0.0,1,0,1,0,0,10,2,275,0.5358772132274634,0.5449874053511491,0.5426141046734478,0,0
557,0.0,0,0,0,0,1,12,0,253,0.278828612606289,0.27813284861875526,0.27845547892411704,0,0
558,0.0,1,1,0,0,0,11,0,426,0.4108333236276748,0.40879521005690195,0.4099121099545803,0,1
559,0.0,1,0,0,0,0,11,0,378,0.41924475649294635,0.4181837822997839,0.41897556599170194,0,1
560,1.0,1,1,1,0,0,10,0,226,0.6113589001350557,0.6216864361738618,0.621413004488904,1,0
561,0.0,1,0,0,1,0,7,0,425,0.3565907771094522,0.35131724118398205,0.35204384038557845,0,1
562,0.0,0,1,0,1,0,14,0,423,0.2309483085725091,0.23712742510100351,0.23562291386757273,0,1
563,0.0,1,0,0,0,1,10,0,276,0.40079107926467583,0.39760827636272533,0.3986027507675276,0,0
564,1.0,0,0,1,0,0,12,0,720,0.31159428212580365,0.30527342632546506,0.3083952213883444,0,1
565,0.0,0,0,0,1,1,4,0,657,0.18994257335431006,0.20469140296571936,0.20218918358268662,0,1
566,0.0,0,0,1,1,0,3,1,477,0.32807785934024913,0.3220857222903539,0.32306216036640145,0,1
567,0.0,1,0,1,1,0,10,0,305,0.4195653169099054,0.41500160308750167,0.4160094661397964,0,0
568,0.0,1,0,0,0,0,12,3,308,0.48013890646526597,0.485112508634674,0.4823115537440182,0,0
569,0.0,1,0,0,1,1,9,1,325,0.3661051065487191,0.3605802244778012,0.360475176994676,0,0
570,1.0,1,0,0,1,0,11,0,234,0.477265280250348,0.4761508571905476,0.47662393349850407,1,0
571,0.0,1,0,0,1,1,13,0,436,0.3546631570778275,0.349298028967165,0.3500676295427062,0,1
572,0.0,1,0,1,1,0,3,0,577,0.40822850274033906,0.4024580382496474,0.40437923671732356,0,1
573,1.0,0,0,1,0,0,8,0,251,0.3574530186799222,0.35171422164754046,0.3538145718433787,0,0
574,0.0,1,0,0,0,0,11,0,216,0.5348373522777405,0.5409484519944595,0.5408653994878782,1,0
575,0.0,1,0,0,1,1,8,0,266,0.3481256764086917,0.342429166377311,0.34287029111782463,0,0
576,0.0,1,0,0,0,1,8,0,353,0.3872977390433026,0.3828319543372453,0.38427499142552185,0,0
577,1.0,0,1,1,0,0,12,4,365,0.48707776983956985,0.4932319414570686,0.4903264921128548,0,1
578,1.0,1,0,0,0,1,3,2,707,0.4182283598027448,0.41553396404609505,0.41611643674955173,0,1
579,0.0,0,1,1,0,1,11,5,323,0.4864282845666335,0.4916391539070372,0.4881403787337036,0,0
580,0.0,0,0,1,0,0,12,1,330,0.3719276851260864,0.3663279161536065,0.3679532950529616,0,0
581,0.0,1,0,1,1,0,6,0,499,0.42189708114640545,0.41767561824326055,0.41908424495542806,0,1
582,1.0,1,1,0,0,1,12,5,384,0.5597857425694062,0.5747028466734475,0.5685848154354172,0,1
583,0.0,1,0,1,1,0,5,1,313,0.4464818944692839,0.44459062038372765,0.4443497100031664,0,0
584,1.0,0,1,0,0,0,10,1,353,0.2896232771738969,0.2875793033035782,0.2877917678423529,0,0
585,0.0,1,0,0,0,0,11,0,257,0.4041206047738458,0.40128443552371124,0.4021601229092173,0,0
586,0.0,1,0,0,0,0,11,0,803,0.3447685279983541,0.337821263313798,0.3407457442452045,0,1
587,0.0,1,0,0,0,1,2,0,464,0.40417427260933475,0.4014091310097807,0.402770603474433,0,1
588,0.0,1,0,1,0,1,10,5,277,0.6204821859688483,0.6365698988273603,0.6308740719830022,0,0
589,0.0,0,0,0,1,1,7,0,685,0.18503590418290164,0.20103948462832572,0.1983879739131335,0,1
590,0.0,1,0,0,0,0,11,0,283,0.3995644119718237,0.3962567854558663,0.39729424377485256,0,0
591,0.0,0,0,0,0,1,13,0,286,0.2730457525114148,0.2728206567789549,0.27311314846000967,0,0
592,1.0,0,1,0,0,1,12,4,359,0.37352729717650923,0.3704407413429745,0.36894915122458044,0,0
593,1.0,1,0,0,0,1,10,1,374,0.4482641922686427,0.45022050279292497,0.4496530151581642,0,1
594,0.0,1,0,1,0,0,16,0,307,0.4736326252434348,0.47506388466908706,0.4758547564500082,0,0
595,0.0,1,0,0,0,0,10,0,248,0.40569774843608425,0.4030296853280227,0.40384804636823546,0,0
596,1.0,1,0,0,0,0,8,1,212,0.563856788053437,0.5731256531137654,0.5716557033134173,1,0
597,0.0,1,0,0,0,1,9,1,248,0.434016231473008,0.4339803398476735,0.43354322813623414,0,0
598,1.0,1,0,1,0,0,9,1,304,0.5024768228344381,0.5074544390235133,0.5067546558342699,0,0
599,1.0,0,0,0,0,0,12,1,234,0.43400860308385797,0.4304583859329928,0.43184370132334426,1,0
600,0.0,0,1,0,1,0,9,2,299,0.2729868374813355,0.2725940439218308,0.27087554174611256,0,0
601,0.0,0,0,1,1,0,9,2,261,0.3579198182039224,0.35200546997910576,0.3518497820529026,0,0
602,0.0,1,0,0,0,1,10,1,287,0.4271819422699748,0.4262701991113529,0.42612198535205803,0,0
603,0.0,1,0,0,0,0,11,0,215,0.5350125904624337,0.5411487311674685,0.5410576684863541,1,0
604,0.0,0,0,0,0,0,11,0,290,0.27234479977264214,0.2721810795015758,0.27246906157300443,0,0
605,0.0,0,0,0,1,1,7,0,296,0.2168755859615675,0.22556304295103102,0.2233908462667039,0,0
606,0.0,1,0,0,0,0,10,1,278,0.42875908593221324,0.4280464254165705,0.42783235880675463,0,0
607,0.0,1,0,1,0,0,10,2,280,0.5350010223039976,0.5439871959884087,0.5416530561452794,0,0
608,1.0,1,0,1,0,1,9,5,279,0.620131709599462,0.6361966268400441,0.6305084282139457,0,0
609,0.0,1,1,0,1,1,7,1,333,0.3647032010711738,0.3590938824638511,0.35902543619119487,0,0
610,0.0,1,0,1,0,0,18,0,528,0.4712329584932195,0.47237814232169384,0.47378224015551196,0,1
611,0.0,0,1,0,1,0,12,0,634,0.1939730516022527,0.20772787368107803,0.20534396418669854,0,1
612,1.0,1,0,0,0,1,8,1,250,0.43366575510362165,0.4335841365896035,0.4331620578055701,0,0
613,0.0,0,1,1,0,0,9,0,224,0.4857164315981126,0.4853724868845343,0.48745486381325,1,0
614,1.0,1,1,0,1,0,11,0,406,0.35992030261862223,0.35481750181526683,0.3554666995355352,0,1
615,1.0,1,0,0,0,0,10,1,230,0.5607025007289601,0.5695700858568169,0.5682301261635958,1,0
616,0.0,0,0,1,0,0,6,0,464,0.35645525740725215,0.3507297694583935,0.35332036524633387,0,1
617,0.0,0,0,0,0,0,8,0,253,0.278828612606289,0.27813284861875526,0.27845547892411704,0,0
618,0.0,1,0,0,1,1,12,0,348,0.3337561452638527,0.3276958393625565,0.3283870497172605,0,0
619,0.0,0,0,0,1,0,9,0,455,0.22534068666232804,0.2324902227312939,0.23087825553397195,0,1
620,0.0,0,0,0,0,0,9,0,232,0.4060405964163205,0.399968663317215,0.4025500707499316,1,0
621,1.0,0,0,1,0,1,13,0,349,0.34027967657999264,0.33390966289920604,0.336321506909697,0,0
622,1.0,1,0,0,0,1,15,0,335,0.3904520263677795,0.38626791889648243,0.3876109977136637,0,0
623,1.0,1,0,0,0,0,12,0,439,0.4085552272266637,0.4062635766353558,0.4074654701656319,0,1
624,1.0,1,0,0,0,1,10,6,268,0.5721038829637636,0.5876786599522048,0.5804886813055364,0,0
625,1.0,1,0,0,1,0,12,0,318,0.3390132908046475,0.33304867557726453,0.33365736536066226,0,0
626,1.0,0,1,0,1,0,11,3,311,0.29920246230194136,0.2965143013092773,0.29461840058420846,0,0
627,0.0,1,0,1,0,1,11,3,309,0.5582375979848198,0.56960564512007,0.5661526546979361,0,0
628,0.0,1,0,0,0,0,12,0,366,0.42134761470926424,0.4205405008513039,0.4212483654246417,0,1
629,0.0,0,1,0,0,0,7,0,383,0.29237562066315115,0.29087902197862897,0.2916566121562514,0,1
630,1.0,1,0,0,0,0,8,0,227,0.5329097322461158,0.5387445219842018,0.5387498194232336,1,0
631,0.0,0,1,0,0,0,7,0,410,0.28764418967643585,0.28640766916782734,0.2871829916337817,0,1
632,0.0,1,0,0,0,1,12,5,260,0.5451873054043851,0.5581363998816785,0.5521048177683132,0,0
633,0.0,0,1,0,0,0,7,0,234,0.40569012004693417,0.39958159061422394,0.4021751294989747,1,0
634,0.0,1,0,0,0,0,8,1,327,0.4201724148822485,0.41839945503294523,0.41853756004238873,0,0
635,1.0,1,0,0,0,0,10,1,261,0.43173813507199693,0.43140654907982584,0.43106674156570357,0,0
636,0.0,1,1,0,0,1,10,4,323,0.5058288167317924,0.5138868584165367,0.5097405707232894,0,0
637,1.0,0,0,0,0,1,9,3,248,0.36466025264052604,0.36169227347002597,0.3605845121801562,0,0
638,0.0,0,0,0,0,1,12,1,336,0.2926023263136806,0.2903966210787833,0.2906075042897257,0,0
639,0.0,0,0,1,1,1,6,3,450,0.38944625640081193,0.38509658950551945,0.384381370041923,0,1
640,1.0,1,0,0,0,1,9,2,306,0.45217089979772856,0.45383633270098267,0.45247021933459985,0,0
641,0.0,1,0,0,0,1,16,0,343,0.3890501208902342,0.3847394022420131,0.386127287484134,0,0
642,0.0,1,0,0,0,1,12,1,265,0.4310371823332243,0.430615351551534,0.43030528593876516,0,0
643,0.0,0,0,1,0,0,10,1,232,0.5126330091574911,0.5155570799842326,0.516237115856506,1,0
644,1.0,1,0,1,0,1,11,2,362,0.5569594632261313,0.5689927818685956,0.5662125533870795,0,1
645,1.0,0,0,0,1,0,9,7,279,0.4180840163598174,0.4184274881767885,0.4128254564279922,0,0
646,0.0,0,0,0,1,0,9,0,248,0.2252870188268391,0.23239762849839612,0.2303984666338103,0,0
647,0.0,0,0,1,0,0,9,0,326,0.3443101548279353,0.3380482342741327,0.340397015260412,0,0
648,1.0,0,0,1,0,1,8,0,691,0.31667618948190523,0.31025648981330856,0.31335820985819374,0,1
649,1.0,0,0,0,1,0,7,2,386,0.29406908748000343,0.2923090765813636,0.29100566991702315,0,1
650,1.0,0,0,0,0,0,12,1,295,0.2997870918861001,0.29725789512584255,0.29745088943128617,0,0
651,1.0,1,0,0,0,1,10,0,290,0.3983377446789716,0.3949068768103888,0.39598689169055146,0,0
652,0.0,0,0,0,1,1,11,0,243,0.22616320975030488,0.23311780536406826,0.23113542873493625,0,0
653,0.0,0,1,0,1,1,10,16,380,0.691579279105095,0.7113253873320092,0.697422577933586,0,1
654,1.0,0,0,1,0,0,14,0,279,0.3525463495085137,0.34658233638842695,0.3487829990867847,0,0
655,0.0,0,0,1,0,1,6,0,537,0.3436628699246516,0.33744269992274617,0.34026492036574907,0,1
656,1.0,1,0,0,0,1,9,4,254,0.5179202514756203,0.5277748450898732,0.5230655964469405,0,0
657,0.0,1,0,0,0,1,18,0,434,0.4094314181501295,0.4072367002563025,0.40840606392205403,0,1
658,1.0,1,0,0,0,1,10,1,290,0.42665622771589534,0.4256785437974116,0.42555216788576644,0,0
659,0.0,0,0,1,0,0,8,0,634,0.32666476600941524,0.32017951427816793,0.3232115146214609,0,1
660,0.0,0,0,0,0,0,10,3,230,0.4913465218964781,0.4944252787655191,0.49295247594622127,1,0
661,0.0,0,0,1,1,1,4,4,578,0.3953342517970114,0.3907925036360766,0.38974980047721897,0,1
662,1.0,1,0,0,1,0,9,0,362,0.3676307827451212,0.3629827743652242,0.3634378057798265,0,1
663,1.0,0,0,1,0,1,6,6,436,0.5312728248002031,0.5424267415298801,0.5372181221414611,0,1
664,1.0,1,0,0,0,0,10,0,258,0.40394536658915264,0.40109067242067725,0.40197268781272943,0,0
665,0.0,1,0,0,0,0,9,2,246,0.46268519087931803,0.4658560015536656,0.46400352397020117,0,0
666,1.0,1,0,0,0,1,9,2,325,0.4488413742885585,0.4500406240811323,0.4488258832172281,0,0
667,0.0,1,0,0,0,1,11,7,393,0.6148455649810152,0.6337320846453196,0.6257013721164879,0,1
668,1.0,1,1,0,0,0,10,1,248,0.434016231473008,0.4339803398476735,0.43354322813623414,0,0
669,0.0,0,0,0,0,0,9,0,200,0.41164821832650156,0.4061785149856884,0.4085610991096523,1,0
670,0.0,0,0,0,0,0,12,1,330,0.2936537554218396,0.2913948524123374,0.29160436179454374,0,0
671,0.0,0,1,1,0,0,7,0,335,0.3427330111656969,0.3364257960085612,0.3387999977784785,0,0
672,1.0,1,1,0,1,0,12,1,321,0.36680605928749177,0.36132440069958993,0.36120080177848535,0,0
673,1.0,0,1,0,0,0,8,3,433,0.3685691605392645,0.36591926386612444,0.36517493905784415,0,1
674,1.0,1,1,0,0,1,11,2,247,0.4625099526946249,0.4656553091741705,0.46381102680340813,0,0
675,0.0,0,0,0,0,1,8,0,421,0.2857165696448111,0.2845978496671491,0.2853697643839117,0,1
676,0.0,1,0,0,0,0,9,0,229,0.5325592558767295,0.538343642097299,0.5383650488798292,1,0
677,0.0,0,0,0,1,1,12,3,327,0.29639865134685084,0.2938295209291386,0.2919508847714509,0,0
678,1.0,0,1,0,0,0,9,0,402,0.2890460951539811,0.28772821982267105,0.2885051184441496,0,1
679,1.0,0,1,1,1,1,8,13,294,0.6636402715152094,0.6819291667601124,0.6700704210525829,0,0
680,1.0,0,1,0,0,0,9,0,268,0.27620003983589164,0.2757103464209456,0.27602084370030855,0,0
681,1.0,1,0,1,0,1,10,0,231,0.6104827092115899,0.6207374962633944,0.6204913262548153,1,0
682,1.0,1,0,0,0,0,11,0,232,0.53203354132265,0.5377422294387622,0.5377878258407116,1,0
683,0.0,1,0,0,0,1,12,0,264,0.4028939374809937,0.3999287449132187,0.40084855206886555,0,0
684,0.0,0,0,0,0,0,12,0,243,0.2805809944532206,0.27975509897514256,0.2800843610535459,0,0
685,0.0,0,0,0,0,0,12,0,304,0.2698914651869379,0.26994996556782125,0.2702207146726266,0,0
686,1.0,1,0,0,0,0,12,0,276,0.40079107926467583,0.39760827636272533,0.3986027507675276,0,0
687,1.0,0,0,0,0,0,12,2,280,0.33073414769342124,0.3271587262074034,0.3269179079243901,0,0
688,0.0,1,0,0,0,0,12,0,344,0.38887488270554105,0.38454849685159925,0.38594194025383316,0,0
689,1.0,0,0,1,0,0,8,2,241,0.41584236660070123,0.41362689557910826,0.4136680529740503,0,0
690,0.0,0,0,0,0,0,9,2,263,0.33371319683320494,0.3301840823436206,0.32989494977313183,0,0
691,0.0,0,0,0,0,0,8,0,350,0.2618305086910526,0.2627008319467959,0.262899224210578,0,0
692,0.0,1,0,0,0,0,10,0,250,0.4053472720666979,0.4026416381211285,0.4034727963019403,0,0
693,0.0,1,0,0,0,0,10,6,285,0.5691248338239798,0.5843522705995152,0.5772672204885293,0,0
694,0.0,0,0,0,0,0,9,0,271,0.2756743252818121,0.27522741709773735,0.2755351739830503,0,0
695,1.0,1,0,0,0,0,10,0,259,0.40377012840445947,0.4008969402303103,0.40178527525866536,0,0
696,1.0,1,0,0,0,1,10,0,295,0.3974615537555058,0.3939436354429759,0.39505378361937626,0,0
697,0.0,0,0,1,0,0,14,1,610,0.3591889654789748,0.35288949916891293,0.35529266612599353,0,1
698,0.0,1,1,1,0,0,2,0,460,0.4831491550523543,0.48606499901563416,0.4869093243654962,0,1
699,1.0,1,0,0,1,1,10,0,475,0.3478288678747943,0.3421828443746451,0.34309404044891567,0,1
700,0.0,0,0,0,0,0,10,0,218,0.40849393100202475,0.40268164559784425,0.4051771514661372,1,0
701,1.0,0,1,0,0,1,12,2,422,0.34217829753396545,0.3389181383355927,0.3389357233677327,0,1
702,1.0,0,0,0,0,0,11,0,358,0.26042860321350736,0.2614529829655327,0.26163635386913403,0,0
703,1.0,0,0,0,0,0,8,0,235,0.40551488186224105,0.39938810125256996,0.401987692599578,1,0
704,1.0,1,0,1,0,1,13,10,388,0.7789511347194992,0.7815280214189531,0.7771052944177451,0,1
705,0.0,0,0,0,0,0,8,0,217,0.40866916918671786,0.4028756602721028,0.40536496519995885,1,0
706,1.0,1,0,0,0,0,11,0,339,0.38975107362900685,0.3855033782598832,0.38686893593397287,0,0
707,0.0,0,0,1,0,1,12,1,269,0.38261721439236906,0.37782200892281703,0.3791460587721124,0,0
708,1.0,1,0,0,0,0,10,0,267,0.4023682229269142,0.39934820222763784,0.4002867913034201,0,0
709,0.0,0,0,1,0,0,10,0,223,0.4858916697828058,0.4855739548838244,0.4876480584473721,1,0
710,0.0,0,0,1,0,0,11,0,247,0.3581539714186948,0.3524501858197427,0.3545354816511166,0,0
711,0.0,1,0,0,0,0,11,2,322,0.44936708884263804,0.4506395714919953,0.44940102578527114,0,0
712,1.0,0,0,1,0,0,9,4,259,0.4693250453500719,0.4727633109962691,0.47020175726565006,0,0
713,1.0,1,1,0,1,0,12,0,461,0.35028220246049857,0.3447290546972249,0.34559138652270793,0,1
714,1.0,0,0,0,0,1,12,1,620,0.2791626539277964,0.27787153960400174,0.27848771195994626,0,1
715,1.0,1,0,0,1,0,11,2,402,0.41725822143124236,0.41574917444992376,0.4142650829554443,0,1
716,0.0,1,0,0,0,0,10,0,273,0.4013167938187553,0.3981879664630113,0.39916388954314364,0,0
717,0.0,0,1,1,1,0,12,0,717,0.2577022119769674,0.25635446310126303,0.2573707435561865,0,1
718,1.0,0,0,0,0,1,10,5,241,0.4225238860072257,0.42362113894810827,0.4201821116447078,0,0
719,0.0,0,0,0,0,0,10,0,261,0.27742670712874373,0.27683922010211137,0.2771557052158572,0,0
720,1.0,1,0,0,0,0,6,0,476,0.40207141439301686,0.39908578552526924,0.4005219929278654,0,1
721,1.0,1,0,1,0,1,9,2,257,0.5390315005519403,0.5485850977421616,0.5460717765985665,0,0
722,0.0,0,0,0,0,0,4,0,593,0.2555756018775879,0.25721491126705376,0.2577501281409095,0,1
723,0.0,0,0,1,0,0,12,0,241,0.35920540052685374,0.35355544558669855,0.3556178233784697,0,0
724,0.0,0,1,1,0,0,13,0,496,0.3508476354970711,0.34487530808063044,0.34757506718634,0,1
725,1.0,1,0,0,1,1,14,1,398,0.38964069113309124,0.38597817873077517,0.38564500825025816,0,1
726,1.0,1,0,0,0,0,9,0,204,0.5369402104940585,0.543350910667541,0.5431719837921736,1,0
727,0.0,1,0,1,0,0,9,1,273,0.5079092065599259,0.5137023440385686,0.512744761075958,0,0
728,0.0,0,0,1,1,0,12,1,278,0.32662228602721494,0.3205654313488912,0.321106591955835,0,0
729,0.0,0,0,0,0,0,12,3,250,0.3643097762711397,0.3613199373493548,0.3602218500662928,0,0
730,1.0,0,1,0,1,0,12,0,355,0.20653653306467115,0.2173590931988372,0.2149458343184879,0,0
731,0.0,0,1,1,0,0,12,0,408,0.36626859575006904,0.3610831602066697,0.3634548206843553,0,1
732,1.0,0,0,0,0,0,9,0,229,0.40656631097039997,0.40054950649018856,0.40311265063689783,1,0
733,0.0,0,0,1,0,1,3,0,642,0.32526286053187,0.31877668287765576,0.32182088002813514,0,1
734,0.0,1,0,0,0,0,11,0,235,0.5315078267685706,0.5371407069242625,0.5372105232069068,1,0
735,0.0,0,0,1,1,0,8,0,537,0.28924508522173586,0.2849937822766341,0.28628791574000145,0,1
736,0.0,1,0,0,0,0,9,0,239,0.5308068740297979,0.5363385090103532,0.536440664637321,1,0
737,1.0,1,0,1,0,1,9,0,467,0.4819224877595022,0.48465474260602187,0.485557109484014,0,1
738,1.0,0,0,1,0,0,9,2,272,0.41040998287521335,0.4075760250851242,0.40782674990551626,0,0
739,0.0,0,0,1,0,0,7,1,508,0.37706326031767695,0.3718954874699524,0.3738586367086866,0,1
740,0.0,0,0,0,0,1,14,3,387,0.3766301170351497,0.37456966499220473,0.3735850631040043,0,1
741,0.0,1,0,0,0,1,13,1,271,0.4299857532250653,0.42942922048067494,0.42916358915048153,0,0
742,1.0,0,1,0,0,0,10,0,484,0.27467656400914214,0.27436644662041015,0.2750913476273331,0,1
743,1.0,1,0,1,0,0,7,0,253,0.48309548721686535,0.48593535423934797,0.4862802943116866,0,0
744,1.0,0,1,1,0,0,8,0,344,0.34115586750345844,0.33480720606183134,0.3372058728180501,0,0
745,0.0,1,1,0,0,1,8,0,313,0.394307266431029,0.3904828343982216,0.3916996112237578,0,0
746,0.0,1,0,0,0,0,9,0,247,0.4058729866207774,0.4032237544913217,0.4040357046152977,0,0
747,1.0,1,0,0,0,1,12,0,343,0.3890501208902342,0.3847394022420131,0.386127287484134,0,0
748,0.0,0,1,0,0,0,13,0,314,0.26813908334000636,0.268363388057194,0.26862045265523904,0,0
749,0.0,0,0,1,1,0,12,0,297,0.29497427748112115,0.29034138338339904,0.29121077179830246,0,0
750,0.0,0,0,1,1,0,7,0,338,0.2877895119087017,0.28357533398042806,0.2844352800278656,0,0
751,0.0,0,1,0,0,0,12,0,463,0.27835656588769847,0.27775140213009986,0.2784971520772267,0,1
752,1.0,1,0,0,0,1,8,3,292,0.48294271742035655,0.48833643438741997,0.48540163352857923,0,0
753,1.0,0,0,1,0,0,2,0,751,0.3061618984003157,0.29999668800371704,0.3031284277803791,0,1
754,1.0,1,0,0,0,1,10,1,406,0.4426565703584617,0.44384058757753925,0.44352335671636056,0,1
755,0.0,0,0,1,0,0,12,0,246,0.35832920960338793,0.35263428650630196,0.3547157906728937,0,0
756,0.0,1,0,0,1,0,9,0,334,0.33620947984955696,0.33018835991770284,0.33084236221371566,0,0
757,0.0,1,0,0,0,0,12,0,290,0.3983377446789716,0.3949068768103888,0.39598689169055146,0,0
758,0.0,0,0,0,0,0,6,1,359,0.288571848065738,0.2865888564800688,0.2868010646027289,0,0
759,0.0,0,0,0,0,0,9,1,261,0.3057451901656675,0.3030180617874122,0.30318109273028715,0,0
760,1.0,0,1,0,0,0,7,1,351,0.28997375354328325,0.28790990548409595,0.28812236113264766,0,0
761,1.0,0,1,0,0,1,7,0,584,0.2571527455398263,0.25860422010564577,0.2591601796065156,0,1
762,0.0,0,0,0,0,0,9,2,266,0.3331874822791254,0.32964916455086124,0.32936879904065974,0,0
763,0.0,0,0,0,1,0,10,1,350,0.2357312070250607,0.24051413801689794,0.23856824736453014,0,0
764,0.0,0,0,1,1,0,10,0,418,0.31009842920022174,0.30494827632879173,0.3062155962707402,0,1
765,1.0,1,0,0,0,0,10,1,306,0.4238524167608048,0.42252668142494637,0.4225157950126952,0,0
766,0.0,1,0,0,0,0,10,0,232,0.53203354132265,0.5377422294387622,0.5377878258407116,1,0
767,0.0,0,0,0,0,1,10,5,304,0.4114838803715567,0.41126497332824397,0.4082879168972662,0,0
768,1.0,1,0,0,1,1,12,1,354,0.3610231991926175,0.3552051423474512,0.35522956160982466,0,0
769,0.0,1,0,0,1,0,12,0,296,0.3428685308678969,0.3370017445181714,0.33754330747631633,0,0
770,0.0,1,1,0,0,0,5,0,352,0.3874729772279958,0.38302253790394003,0.38446010292960986,0,0
771,0.0,1,0,0,0,0,9,1,467,0.43196704109217904,0.43173172655918773,0.4318772485017798,0,1
772,0.0,1,0,0,0,0,11,0,248,0.40569774843608425,0.4030296853280227,0.40384804636823546,0,0
773,1.0,1,0,0,0,0,11,0,368,0.42099713833987795,0.42014745974762846,0.4208693810829745,0,1
774,0.0,0,0,0,0,0,8,0,203,0.4111225037724221,0.405595032083913,0.407996626853433,1,0
775,1.0,1,0,0,1,1,9,2,278,0.4026597842662213,0.39946107729902974,0.3980574218598546,0,0
776,1.0,1,0,0,0,0,8,0,237,0.5311573503991842,0.5367396317383953,0.536825611162043,1,0
777,1.0,1,0,1,1,0,12,1,371,0.47264605182405345,0.47455794205142354,0.4736166592330087,0,1
778,0.0,0,0,0,1,0,8,0,324,0.21196891679015906,0.2216425273917916,0.21935971922033703,0,0
779,1.0,1,0,0,0,1,10,3,284,0.4843446228979018,0.4899487780096231,0.48694701384160527,0,0
780,1.0,0,0,0,0,0,10,0,277,0.2746228961736532,0.2742631340610865,0.27456509718842737,0,0
781,0.0,1,0,0,0,1,10,5,348,0.5297663451513872,0.5405670055520105,0.5351986435702117,0,0
782,1.0,0,1,0,0,0,10,0,274,0.27514861072773267,0.2747450127930594,0.27504992492577696,0,0
783,0.0,1,0,0,1,0,9,0,269,0.3475999618546122,0.34188453632689275,0.3423361631753619,0,0
784,1.0,1,0,0,0,1,9,21,210,1.1305769251612983,0.9448401357297638,0.9556539139827575,1,0
785,1.0,1,0,0,0,0,10,0,258,0.40394536658915264,0.40109067242067725,0.40197268781272943,0,0
786,1.0,1,0,0,0,0,12,1,332,0.4192962239587827,0.41741844091754854,0.41759157202270347,0,0
787,0.0,1,0,0,0,1,11,1,301,0.4247286076842706,0.42351097353399053,0.4234641759306469,0,0
788,1.0,1,0,0,0,0,10,1,282,0.4280581331934406,0.4272567597039773,0.4270720234097599,0,0
789,0.0,1,0,0,0,0,10,0,933,0.3219875639882435,0.3147790378643145,0.31795888429218877,0,1
790,1.0,1,0,0,0,1,12,4,290,0.5116116768266666,0.5205329375863085,0.5161156817455707,0,0
